protocol,tool,run,time_hour,coverage
Tinydtls,AFLNET,3,7,467
Tinydtls,AFLNET,3,8,478
Tinydtls,AFLNET,3,9,493
Tinydtls,AFLNET,3,10,511
Tinydtls,AFLNET,3,11,520
Tinydtls,AFLNET,3,12,530
Tinydtls,AFLNET,3,13,533
Tinydtls,AFLNET,3,14,533
Tinydtls,AFLNET,3,15,542
Tinydtls,AFLNET,3,16,564
Tinydtls,AFLNET,3,17,569
Tinydtls,AFLNET,3,18,575
Tinydtls,AFLNET,3,19,585
Tinydtls,AFLNET,3,20,585
Tinydtls,AFLNET,3,21,604
Tinydtls,AFLNET,3,22,609
Tinydtls,AFLNET,3,23,627
Tinydtls,AFLNET,3,24,627
Tinydtls,AFLNET,4,0,18
Tinydtls,AFLNET,4,1,155
Tinydtls,AFLNET,4,2,260
Tinydtls,AFLNET,4,3,339
Tinydtls,AFLNET,4,4,396
Tinydtls,AFLNET,4,5,456
Tinydtls,AFLNET,4,6,494
Tinydtls,AFLNET,4,7,504
Tinydtls,AFLNET,4,8,517
Tinydtls,AFLNET,4,9,534
Tinydtls,AFLNET,4,10,552
Tinydtls,AFLNET,4,11,564
Tinydtls,AFLNET,4,12,586
Tinydtls,AFLNET,4,13,586
Tinydtls,AFLNET,4,14,594
Tinydtls,AFLNET,4,15,594
Tinydtls,AFLNET,4,16,607
Tinydtls,AFLNET,4,17,610
Tinydtls,AFLNET,4,18,618
Tinydtls,AFLNET,4,19,618
Tinydtls,AFLNET,4,20,634
Tinydtls,AFLNET,4,21,647
Tinydtls,AFLNET,4,22,655
Tinydtls,AFLNET,4,23,656
Tinydtls,AFLNET,4,24,663
Tinydtls,AFLNET,5,0,0
Tinydtls,AFLNET,5,1,138
Tinydtls,AFLNET,5,2,253
Tinydtls,AFLNET,5,3,341
Tinydtls,AFLNET,5,4,393
Tinydtls,AFLNET,5,5,444
Tinydtls,AFLNET,5,6,469
Tinydtls,AFLNET,5,7,504
Tinydtls,AFLNET,5,8,532
Tinydtls,AFLNET,5,9,532
Tinydtls,AFLNET,5,10,536
Tinydtls,AFLNET,5,11,545
Tinydtls,AFLNET,5,12,552
Tinydtls,AFLNET,5,13,552
Tinydtls,AFLNET,5,14,563
Tinydtls,AFLNET,5,15,572
Tinydtls,AFLNET,5,16,575
Tinydtls,AFLNET,5,17,575
Tinydtls,AFLNET,5,18,589
Tinydtls,AFLNET,5,19,609
Tinydtls,AFLNET,5,20,609
Tinydtls,AFLNET,5,21,609
Tinydtls,AFLNET,5,22,616
Tinydtls,AFLNET,5,23,616
Tinydtls,AFLNET,5,24,616
Tinydtls,AFLNET,6,0,7
Tinydtls,AFLNET,6,1,118
Tinydtls,AFLNET,6,2,230
Tinydtls,AFLNET,6,3,307
Tinydtls,AFLNET,6,4,363
Tinydtls,AFLNET,6,5,409
Tinydtls,AFLNET,6,6,446
Tinydtls,AFLNET,6,7,459
Tinydtls,AFLNET,6,8,497
Tinydtls,AFLNET,6,9,516
Tinydtls,AFLNET,6,10,536
Tinydtls,AFLNET,6,11,558
Tinydtls,AFLNET,6,12,558
Tinydtls,AFLNET,6,13,571
Tinydtls,AFLNET,6,14,575
Tinydtls,AFLNET,6,15,590
Tinydtls,AFLNET,6,16,590
Tinydtls,AFLNET,6,17,593
Tinydtls,AFLNET,6,18,593
Tinydtls,AFLNET,6,19,600
Tinydtls,AFLNET,6,20,608
Tinydtls,AFLNET,6,21,608
Tinydtls,AFLNET,6,22,608
Tinydtls,AFLNET,6,23,609
Tinydtls,AFLNET,6,24,609
Tinydtls,AFLNET,7,0,8
Tinydtls,AFLNET,7,1,134
Tinydtls,AFLNET,7,2,204
Tinydtls,AFLNET,7,3,277
Tinydtls,AFLNET,7,4,327
Tinydtls,AFLNET,7,5,357
Tinydtls,AFLNET,7,6,382
Tinydtls,AFLNET,7,7,413
Tinydtls,AFLNET,7,8,450
Tinydtls,AFLNET,7,9,472
Tinydtls,AFLNET,7,10,481
Tinydtls,AFLNET,7,11,498
Tinydtls,AFLNET,7,12,504
Tinydtls,AFLNET,7,13,505
Tinydtls,AFLNET,7,14,505
Tinydtls,AFLNET,7,15,505
Tinydtls,AFLNET,7,16,506
Tinydtls,AFLNET,7,17,512
Tinydtls,AFLNET,7,18,514
Tinydtls,AFLNET,7,19,514
Tinydtls,AFLNET,7,20,514
Tinydtls,AFLNET,7,21,523
Tinydtls,AFLNET,7,22,523
Tinydtls,AFLNET,7,23,533
Tinydtls,AFLNET,7,24,533
Tinydtls,AFLNET,8,0,0
Tinydtls,AFLNET,8,1,115
Tinydtls,AFLNET,8,2,209
Tinydtls,AFLNET,8,3,295
Tinydtls,AFLNET,8,4,360
Tinydtls,AFLNET,8,5,417
Tinydtls,AFLNET,8,6,460
Tinydtls,AFLNET,8,7,478
Tinydtls,AFLNET,8,8,499
Tinydtls,AFLNET,8,9,510
Tinydtls,AFLNET,8,10,538
Tinydtls,AFLNET,8,11,539
Tinydtls,AFLNET,8,12,558
Tinydtls,AFLNET,8,13,575
Tinydtls,AFLNET,8,14,600
Tinydtls,AFLNET,8,15,602
Tinydtls,AFLNET,8,16,614
Tinydtls,AFLNET,8,17,641
Tinydtls,AFLNET,8,18,641
Tinydtls,AFLNET,8,19,641
Tinydtls,AFLNET,8,20,641
Tinydtls,AFLNET,8,21,651
Tinydtls,AFLNET,8,22,651
Tinydtls,AFLNET,8,23,651
Tinydtls,AFLNET,8,24,657
Tinydtls,AFLNET,9,0,2
Tinydtls,AFLNET,9,1,136
Tinydtls,AFLNET,9,2,237
Tinydtls,AFLNET,9,3,326
Tinydtls,AFLNET,9,4,377
Tinydtls,AFLNET,9,5,417
Tinydtls,AFLNET,9,6,447
Tinydtls,AFLNET,9,7,484
Tinydtls,AFLNET,9,8,517
Tinydtls,AFLNET,9,9,540
Tinydtls,AFLNET,9,10,568
Tinydtls,AFLNET,9,11,568
Tinydtls,AFLNET,9,12,595
Tinydtls,AFLNET,9,13,618
Tinydtls,AFLNET,9,14,633
Tinydtls,AFLNET,9,15,656
Tinydtls,AFLNET,9,16,656
Tinydtls,AFLNET,9,17,656
Tinydtls,AFLNET,9,18,656
Tinydtls,AFLNET,9,19,667
Tinydtls,AFLNET,9,20,667
Tinydtls,AFLNET,9,21,677
Tinydtls,AFLNET,9,22,693
Tinydtls,AFLNET,9,23,702
Tinydtls,AFLNET,9,24,707
Tinydtls,AFLNET,10,0,0
Tinydtls,AFLNET,10,1,121
Tinydtls,AFLNET,10,2,232
Tinydtls,AFLNET,10,3,317
Tinydtls,AFLNET,10,4,376
Tinydtls,AFLNET,10,5,419
Tinydtls,AFLNET,10,6,436
Tinydtls,AFLNET,10,7,455
Tinydtls,AFLNET,10,8,498
Tinydtls,AFLNET,10,9,504
Tinydtls,AFLNET,10,10,521
Tinydtls,AFLNET,10,11,544
Tinydtls,AFLNET,10,12,544
Tinydtls,AFLNET,10,13,554
Tinydtls,AFLNET,10,14,570
Tinydtls,AFLNET,10,15,576
Tinydtls,AFLNET,10,16,610
Tinydtls,AFLNET,10,17,610
Tinydtls,AFLNET,10,18,624
Tinydtls,AFLNET,10,19,626
Tinydtls,AFLNET,10,20,636
Tinydtls,AFLNET,10,21,643
Tinydtls,AFLNET,10,22,643
Tinydtls,AFLNET,10,23,647
Tinydtls,AFLNET,10,24,647
Tinydtls,AFLNWE,1,0,7
Tinydtls,AFLNWE,1,1,51
Tinydtls,AFLNWE,1,2,94
Tinydtls,AFLNWE,1,3,138
Tinydtls,AFLNWE,1,4,169
Tinydtls,AFLNWE,1,5,195
Tinydtls,AFLNWE,1,6,205
Tinydtls,AFLNWE,1,7,215
Tinydtls,AFLNWE,1,8,246
Tinydtls,AFLNWE,1,9,278
Tinydtls,AFLNWE,1,10,289
Tinydtls,AFLNWE,1,11,301
Tinydtls,AFLNWE,1,12,301
Tinydtls,AFLNWE,1,13,324
Tinydtls,AFLNWE,1,14,341
Tinydtls,AFLNWE,1,15,372
Tinydtls,AFLNWE,1,16,372
Tinydtls,AFLNWE,1,17,373
Tinydtls,AFLNWE,1,18,381
Tinydtls,AFLNWE,1,19,394
Tinydtls,AFLNWE,1,20,396
Tinydtls,AFLNWE,1,21,396
Tinydtls,AFLNWE,1,22,410
Tinydtls,AFLNWE,1,23,422
Tinydtls,AFLNWE,1,24,422
Tinydtls,AFLNWE,2,0,16
Tinydtls,AFLNWE,2,1,71
Tinydtls,AFLNWE,2,2,108
Tinydtls,AFLNWE,2,3,139
Tinydtls,AFLNWE,2,4,173
Tinydtls,AFLNWE,2,5,187
Tinydtls,AFLNWE,2,6,208
Tinydtls,AFLNWE,2,7,208
Tinydtls,AFLNWE,2,8,235
Tinydtls,AFLNWE,2,9,235
Tinydtls,AFLNWE,2,10,266
Tinydtls,AFLNWE,2,11,274
Tinydtls,AFLNWE,2,12,282
Tinydtls,AFLNWE,2,13,284
Tinydtls,AFLNWE,2,14,289
Tinydtls,AFLNWE,2,15,313
Tinydtls,AFLNWE,2,16,313
Tinydtls,AFLNWE,2,17,335
Tinydtls,AFLNWE,2,18,344
Tinydtls,AFLNWE,2,19,344
Tinydtls,AFLNWE,2,20,344
Tinydtls,AFLNWE,2,21,368
Tinydtls,AFLNWE,2,22,368
Tinydtls,AFLNWE,2,23,368
Tinydtls,AFLNWE,2,24,385
Tinydtls,AFLNWE,3,0,4
Tinydtls,AFLNWE,3,1,33
Tinydtls,AFLNWE,3,2,71
Tinydtls,AFLNWE,3,3,90
Tinydtls,AFLNWE,3,4,130
Tinydtls,AFLNWE,3,5,166
Tinydtls,AFLNWE,3,6,194
Tinydtls,AFLNWE,3,7,217
Tinydtls,AFLNWE,3,8,255
Tinydtls,AFLNWE,3,9,270
Tinydtls,AFLNWE,3,10,270
Tinydtls,AFLNWE,3,11,287
Tinydtls,AFLNWE,3,12,322
Tinydtls,AFLNWE,3,13,322
Tinydtls,AFLNWE,3,14,326
Tinydtls,AFLNWE,3,15,339
Tinydtls,AFLNWE,3,16,345
Tinydtls,AFLNWE,3,17,345
Tinydtls,AFLNWE,3,18,364
Tinydtls,AFLNWE,3,19,396
Tinydtls,AFLNWE,3,20,403
Tinydtls,AFLNWE,3,21,403
Tinydtls,AFLNWE,3,22,403
Tinydtls,AFLNWE,3,23,409
Tinydtls,AFLNWE,3,24,426
Tinydtls,AFLNWE,4,0,6
Tinydtls,AFLNWE,4,1,46
Tinydtls,AFLNWE,4,2,74
Tinydtls,AFLNWE,4,3,92
Tinydtls,AFLNWE,4,4,129
Tinydtls,AFLNWE,4,5,164
Tinydtls,AFLNWE,4,6,166
Tinydtls,AFLNWE,4,7,204
Tinydtls,AFLNWE,4,8,228
Tinydtls,AFLNWE,4,9,259
Tinydtls,AFLNWE,4,10,259
Tinydtls,AFLNWE,4,11,259
Tinydtls,AFLNWE,4,12,268
Tinydtls,AFLNWE,4,13,283
Tinydtls,AFLNWE,4,14,313
Tinydtls,AFLNWE,4,15,329
Tinydtls,AFLNWE,4,16,333
Tinydtls,AFLNWE,4,17,333
Tinydtls,AFLNWE,4,18,353
Tinydtls,AFLNWE,4,19,353
Tinydtls,AFLNWE,4,20,377
Tinydtls,AFLNWE,4,21,378
Tinydtls,AFLNWE,4,22,400
Tinydtls,AFLNWE,4,23,412
Tinydtls,AFLNWE,4,24,413
Tinydtls,AFLNWE,5,0,0
Tinydtls,AFLNWE,5,1,37
Tinydtls,AFLNWE,5,2,77
Tinydtls,AFLNWE,5,3,108
Tinydtls,AFLNWE,5,4,128
Tinydtls,AFLNWE,5,5,150
Tinydtls,AFLNWE,5,6,172
Tinydtls,AFLNWE,5,7,172
Tinydtls,AFLNWE,5,8,194
Tinydtls,AFLNWE,5,9,197
Tinydtls,AFLNWE,5,10,197
Tinydtls,AFLNWE,5,11,197
Tinydtls,AFLNWE,5,12,197
Tinydtls,AFLNWE,5,13,197
Tinydtls,AFLNWE,5,14,197
Tinydtls,AFLNWE,5,15,228
Tinydtls,AFLNWE,5,16,229
Tinydtls,AFLNWE,5,17,237
Tinydtls,AFLNWE,5,18,247
Tinydtls,AFLNWE,5,19,254
Tinydtls,AFLNWE,5,20,257
Tinydtls,AFLNWE,5,21,257
Tinydtls,AFLNWE,5,22,278
Tinydtls,AFLNWE,5,23,303
Tinydtls,AFLNWE,5,24,303
Tinydtls,AFLNWE,6,0,0
Tinydtls,AFLNWE,6,1,37
Tinydtls,AFLNWE,6,2,61
Tinydtls,AFLNWE,6,3,98
Tinydtls,AFLNWE,6,4,116
Tinydtls,AFLNWE,6,5,166
Tinydtls,AFLNWE,6,6,201
Tinydtls,AFLNWE,6,7,222
Tinydtls,AFLNWE,6,8,251
Tinydtls,AFLNWE,6,9,279
Tinydtls,AFLNWE,6,10,286
Tinydtls,AFLNWE,6,11,288
Tinydtls,AFLNWE,6,12,299
Tinydtls,AFLNWE,6,13,319
Tinydtls,AFLNWE,6,14,329
Tinydtls,AFLNWE,6,15,329
Tinydtls,AFLNWE,6,16,329
Tinydtls,AFLNWE,6,17,334
Tinydtls,AFLNWE,6,18,339
Tinydtls,AFLNWE,6,19,367
Tinydtls,AFLNWE,6,20,367
Tinydtls,AFLNWE,6,21,377
Tinydtls,AFLNWE,6,22,399
Tinydtls,AFLNWE,6,23,429
Tinydtls,AFLNWE,6,24,429
Tinydtls,AFLNWE,7,0,6
Tinydtls,AFLNWE,7,1,53
Tinydtls,AFLNWE,7,2,91
Tinydtls,AFLNWE,7,3,120
Tinydtls,AFLNWE,7,4,153
Tinydtls,AFLNWE,7,5,153
Tinydtls,AFLNWE,7,6,182
Tinydtls,AFLNWE,7,7,202
Tinydtls,AFLNWE,7,8,216
Tinydtls,AFLNWE,7,9,256
Tinydtls,AFLNWE,7,10,261
Tinydtls,AFLNWE,7,11,268
Tinydtls,AFLNWE,7,12,302
Tinydtls,AFLNWE,7,13,302
Tinydtls,AFLNWE,7,14,304
Tinydtls,AFLNWE,7,15,309
Tinydtls,AFLNWE,7,16,326
Tinydtls,AFLNWE,7,17,335
Tinydtls,AFLNWE,7,18,335
Tinydtls,AFLNWE,7,19,335
Tinydtls,AFLNWE,7,20,335
Tinydtls,AFLNWE,7,21,338
Tinydtls,AFLNWE,7,22,346
Tinydtls,AFLNWE,7,23,355
Tinydtls,AFLNWE,7,24,355
Tinydtls,AFLNWE,8,0,13
Tinydtls,AFLNWE,8,1,56
Tinydtls,AFLNWE,8,2,108
Tinydtls,AFLNWE,8,3,144
Tinydtls,AFLNWE,8,4,184
Tinydtls,AFLNWE,8,5,214
Tinydtls,AFLNWE,8,6,251
Tinydtls,AFLNWE,8,7,276
Tinydtls,AFLNWE,8,8,292
Tinydtls,AFLNWE,8,9,334
Tinydtls,AFLNWE,8,10,358
Tinydtls,AFLNWE,8,11,376
Tinydtls,AFLNWE,8,12,376
Tinydtls,AFLNWE,8,13,376
Tinydtls,AFLNWE,8,14,388
Tinydtls,AFLNWE,8,15,397
Tinydtls,AFLNWE,8,16,397
Tinydtls,AFLNWE,8,17,405
Tinydtls,AFLNWE,8,18,430
Tinydtls,AFLNWE,8,19,443
Tinydtls,AFLNWE,8,20,443
Tinydtls,AFLNWE,8,21,445
Tinydtls,AFLNWE,8,22,445
Tinydtls,AFLNWE,8,23,445
Tinydtls,AFLNWE,8,24,445
Tinydtls,AFLNWE,9,0,0
Tinydtls,AFLNWE,9,1,26
Tinydtls,AFLNWE,9,2,59
Tinydtls,AFLNWE,9,3,83
Tinydtls,AFLNWE,9,4,83
Tinydtls,AFLNWE,9,5,132
Tinydtls,AFLNWE,9,6,166
Tinydtls,AFLNWE,9,7,180
Tinydtls,AFLNWE,9,8,197
Tinydtls,AFLNWE,9,9,198
Tinydtls,AFLNWE,9,10,231
Tinydtls,AFLNWE,9,11,266
Tinydtls,AFLNWE,9,12,278
Tinydtls,AFLNWE,9,13,300
Tinydtls,AFLNWE,9,14,310
Tinydtls,AFLNWE,9,15,310
Tinydtls,AFLNWE,9,16,312
Tinydtls,AFLNWE,9,17,320
Tinydtls,AFLNWE,9,18,320
Tinydtls,AFLNWE,9,19,322
Tinydtls,AFLNWE,9,20,325
Tinydtls,AFLNWE,9,21,328
Tinydtls,AFLNWE,9,22,332
Tinydtls,AFLNWE,9,23,332
Tinydtls,AFLNWE,9,24,332
Tinydtls,AFLNWE,10,0,0
Tinydtls,AFLNWE,10,1,52
Tinydtls,AFLNWE,10,2,62
Tinydtls,AFLNWE,10,3,107
Tinydtls,AFLNWE,10,4,150
Tinydtls,AFLNWE,10,5,171
Tinydtls,AFLNWE,10,6,171
Tinydtls,AFLNWE,10,7,185
Tinydtls,AFLNWE,10,8,201
Tinydtls,AFLNWE,10,9,204
Tinydtls,AFLNWE,10,10,211
Tinydtls,AFLNWE,10,11,241
Tinydtls,AFLNWE,10,12,259
Tinydtls,AFLNWE,10,13,259
Tinydtls,AFLNWE,10,14,259
Tinydtls,AFLNWE,10,15,263
Tinydtls,AFLNWE,10,16,267
Tinydtls,AFLNWE,10,17,279
Tinydtls,AFLNWE,10,18,279
Tinydtls,AFLNWE,10,19,290
Tinydtls,AFLNWE,10,20,318
Tinydtls,AFLNWE,10,21,331
Tinydtls,AFLNWE,10,22,334
Tinydtls,AFLNWE,10,23,335
Tinydtls,AFLNWE,10,24,335
Tinydtls,SNPSFuzzer-tmp,1,0,9
Tinydtls,SNPSFuzzer-tmp,1,1,159
Tinydtls,SNPSFuzzer-tmp,1,2,274
Tinydtls,SNPSFuzzer-tmp,1,3,359
Tinydtls,SNPSFuzzer-tmp,1,4,418
Tinydtls,SNPSFuzzer-tmp,1,5,455
Tinydtls,SNPSFuzzer-tmp,1,6,493
Tinydtls,SNPSFuzzer-tmp,1,7,520
Tinydtls,SNPSFuzzer-tmp,1,8,545
Tinydtls,SNPSFuzzer-tmp,1,9,556
Tinydtls,SNPSFuzzer-tmp,1,10,578
Tinydtls,SNPSFuzzer-tmp,1,11,581
Tinydtls,SNPSFuzzer-tmp,1,12,602
Tinydtls,SNPSFuzzer-tmp,1,13,602
Tinydtls,SNPSFuzzer-tmp,1,14,610
Tinydtls,SNPSFuzzer-tmp,1,15,618
Tinydtls,SNPSFuzzer-tmp,1,16,618
Tinydtls,SNPSFuzzer-tmp,1,17,624
Tinydtls,SNPSFuzzer-tmp,1,18,637
Tinydtls,SNPSFuzzer-tmp,1,19,637
Tinydtls,SNPSFuzzer-tmp,1,20,643
Tinydtls,SNPSFuzzer-tmp,1,21,643
Tinydtls,SNPSFuzzer-tmp,1,22,643
Tinydtls,SNPSFuzzer-tmp,1,23,657
Tinydtls,SNPSFuzzer-tmp,1,24,657
Tinydtls,SNPSFuzzer-tmp,2,0,0
Tinydtls,SNPSFuzzer-tmp,2,1,153
Tinydtls,SNPSFuzzer-tmp,2,2,284
Tinydtls,SNPSFuzzer-tmp,2,3,354
Tinydtls,SNPSFuzzer-tmp,2,4,409
Tinydtls,SNPSFuzzer-tmp,2,5,469
Tinydtls,SNPSFuzzer-tmp,2,6,519
Tinydtls,SNPSFuzzer-tmp,2,7,546
Tinydtls,SNPSFuzzer-tmp,2,8,556
Tinydtls,SNPSFuzzer-tmp,2,9,589
Tinydtls,SNPSFuzzer-tmp,2,10,614
Tinydtls,SNPSFuzzer-tmp,2,11,629
Tinydtls,SNPSFuzzer-tmp,2,12,630
Tinydtls,SNPSFuzzer-tmp,2,13,635
Tinydtls,SNPSFuzzer-tmp,2,14,639
Tinydtls,SNPSFuzzer-tmp,2,15,646
Tinydtls,SNPSFuzzer-tmp,2,16,660
Tinydtls,SNPSFuzzer-tmp,2,17,670
Tinydtls,SNPSFuzzer-tmp,2,18,670
Tinydtls,SNPSFuzzer-tmp,2,19,683
Tinydtls,SNPSFuzzer-tmp,2,20,688
Tinydtls,SNPSFuzzer-tmp,2,21,695
Tinydtls,SNPSFuzzer-tmp,2,22,708
Tinydtls,SNPSFuzzer-tmp,2,23,708
Tinydtls,SNPSFuzzer-tmp,2,24,709
Tinydtls,SNPSFuzzer-tmp,3,0,0
Tinydtls,SNPSFuzzer-tmp,3,1,142
Tinydtls,SNPSFuzzer-tmp,3,2,259
Tinydtls,SNPSFuzzer-tmp,3,3,364
Tinydtls,SNPSFuzzer-tmp,3,4,413
Tinydtls,SNPSFuzzer-tmp,3,5,460
Tinydtls,SNPSFuzzer-tmp,3,6,501
Tinydtls,SNPSFuzzer-tmp,3,7,529
Tinydtls,SNPSFuzzer-tmp,3,8,549
Tinydtls,SNPSFuzzer-tmp,3,9,554
Tinydtls,SNPSFuzzer-tmp,3,10,568
Tinydtls,SNPSFuzzer-tmp,3,11,572
Tinydtls,SNPSFuzzer-tmp,3,12,572
Tinydtls,SNPSFuzzer-tmp,3,13,587
Tinydtls,SNPSFuzzer-tmp,3,14,600
Tinydtls,SNPSFuzzer-tmp,3,15,604
Tinydtls,SNPSFuzzer-tmp,3,16,609
Tinydtls,SNPSFuzzer-tmp,3,17,621
Tinydtls,SNPSFuzzer-tmp,3,18,625
Tinydtls,SNPSFuzzer-tmp,3,19,634
Tinydtls,SNPSFuzzer-tmp,3,20,634
Tinydtls,SNPSFuzzer-tmp,3,21,646
Tinydtls,SNPSFuzzer-tmp,3,22,651
Tinydtls,SNPSFuzzer-tmp,3,23,654
Tinydtls,SNPSFuzzer-tmp,3,24,654
Tinydtls,SNPSFuzzer-tmp,4,0,2
Tinydtls,SNPSFuzzer-tmp,4,1,150
Tinydtls,SNPSFuzzer-tmp,4,2,259
Tinydtls,SNPSFuzzer-tmp,4,3,338
Tinydtls,SNPSFuzzer-tmp,4,4,393
Tinydtls,SNPSFuzzer-tmp,4,5,457
Tinydtls,SNPSFuzzer-tmp,4,6,504
Tinydtls,SNPSFuzzer-tmp,4,7,546
Tinydtls,SNPSFuzzer-tmp,4,8,557
Tinydtls,SNPSFuzzer-tmp,4,9,573
Tinydtls,SNPSFuzzer-tmp,4,10,575
Tinydtls,SNPSFuzzer-tmp,4,11,579
Tinydtls,SNPSFuzzer-tmp,4,12,579
Tinydtls,SNPSFuzzer-tmp,4,13,595
Tinydtls,SNPSFuzzer-tmp,4,14,597
Tinydtls,SNPSFuzzer-tmp,4,15,609
Tinydtls,SNPSFuzzer-tmp,4,16,618
Tinydtls,SNPSFuzzer-tmp,4,17,639
Tinydtls,SNPSFuzzer-tmp,4,18,639
Tinydtls,SNPSFuzzer-tmp,4,19,651
Tinydtls,SNPSFuzzer-tmp,4,20,662
Tinydtls,SNPSFuzzer-tmp,4,21,662
Tinydtls,SNPSFuzzer-tmp,4,22,672
Tinydtls,SNPSFuzzer-tmp,4,23,676
Tinydtls,SNPSFuzzer-tmp,4,24,676
Tinydtls,SNPSFuzzer-tmp,5,0,0
Tinydtls,SNPSFuzzer-tmp,5,1,149
Tinydtls,SNPSFuzzer-tmp,5,2,280
Tinydtls,SNPSFuzzer-tmp,5,3,365
Tinydtls,SNPSFuzzer-tmp,5,4,434
Tinydtls,SNPSFuzzer-tmp,5,5,475
Tinydtls,SNPSFuzzer-tmp,5,6,505
Tinydtls,SNPSFuzzer-tmp,5,7,541
Tinydtls,SNPSFuzzer-tmp,5,8,551
Tinydtls,SNPSFuzzer-tmp,5,9,563
Tinydtls,SNPSFuzzer-tmp,5,10,576
Tinydtls,SNPSFuzzer-tmp,5,11,586
Tinydtls,SNPSFuzzer-tmp,5,12,592
Tinydtls,SNPSFuzzer-tmp,5,13,601
Tinydtls,SNPSFuzzer-tmp,5,14,611
Tinydtls,SNPSFuzzer-tmp,5,15,621
Tinydtls,SNPSFuzzer-tmp,5,16,621
Tinydtls,SNPSFuzzer-tmp,5,17,622
Tinydtls,SNPSFuzzer-tmp,5,18,634
Tinydtls,SNPSFuzzer-tmp,5,19,643
Tinydtls,SNPSFuzzer-tmp,5,20,643
Tinydtls,SNPSFuzzer-tmp,5,21,648
Tinydtls,SNPSFuzzer-tmp,5,22,648
Tinydtls,SNPSFuzzer-tmp,5,23,649
Tinydtls,SNPSFuzzer-tmp,5,24,666
Tinydtls,SNPSFuzzer-tmp,6,0,0
Tinydtls,SNPSFuzzer-tmp,6,1,148
Tinydtls,SNPSFuzzer-tmp,6,2,268
Tinydtls,SNPSFuzzer-tmp,6,3,341
Tinydtls,SNPSFuzzer-tmp,6,4,399
Tinydtls,SNPSFuzzer-tmp,6,5,452
Tinydtls,SNPSFuzzer-tmp,6,6,482
Tinydtls,SNPSFuzzer-tmp,6,7,508
Tinydtls,SNPSFuzzer-tmp,6,8,534
Tinydtls,SNPSFuzzer-tmp,6,9,553
Tinydtls,SNPSFuzzer-tmp,6,10,568
Tinydtls,SNPSFuzzer-tmp,6,11,574
Tinydtls,SNPSFuzzer-tmp,6,12,585
Tinydtls,SNPSFuzzer-tmp,6,13,590
Tinydtls,SNPSFuzzer-tmp,6,14,598
Tinydtls,SNPSFuzzer-tmp,6,15,598
Tinydtls,SNPSFuzzer-tmp,6,16,600
Tinydtls,SNPSFuzzer-tmp,6,17,600
Tinydtls,SNPSFuzzer-tmp,6,18,602
Tinydtls,SNPSFuzzer-tmp,6,19,602
Tinydtls,SNPSFuzzer-tmp,6,20,602
Tinydtls,SNPSFuzzer-tmp,6,21,606
Tinydtls,SNPSFuzzer-tmp,6,22,609
Tinydtls,SNPSFuzzer-tmp,6,23,617
Tinydtls,SNPSFuzzer-tmp,6,24,617
Tinydtls,SNPSFuzzer-tmp,7,0,3
Tinydtls,SNPSFuzzer-tmp,7,1,162
Tinydtls,SNPSFuzzer-tmp,7,2,280
Tinydtls,SNPSFuzzer-tmp,7,3,358
Tinydtls,SNPSFuzzer-tmp,7,4,423
Tinydtls,SNPSFuzzer-tmp,7,5,474
Tinydtls,SNPSFuzzer-tmp,7,6,509
Tinydtls,SNPSFuzzer-tmp,7,7,520
Tinydtls,SNPSFuzzer-tmp,7,8,542
Tinydtls,SNPSFuzzer-tmp,7,9,575
Tinydtls,SNPSFuzzer-tmp,7,10,585
Tinydtls,SNPSFuzzer-tmp,7,11,588
Tinydtls,SNPSFuzzer-tmp,7,12,599
Tinydtls,SNPSFuzzer-tmp,7,13,607
Tinydtls,SNPSFuzzer-tmp,7,14,622
Tinydtls,SNPSFuzzer-tmp,7,15,622
Tinydtls,SNPSFuzzer-tmp,7,16,631
Tinydtls,SNPSFuzzer-tmp,7,17,638
Tinydtls,SNPSFuzzer-tmp,7,18,639
Tinydtls,SNPSFuzzer-tmp,7,19,644
Tinydtls,SNPSFuzzer-tmp,7,20,654
Tinydtls,SNPSFuzzer-tmp,7,21,663
Tinydtls,SNPSFuzzer-tmp,7,22,663
Tinydtls,SNPSFuzzer-tmp,7,23,671
Tinydtls,SNPSFuzzer-tmp,7,24,672
Tinydtls,SNPSFuzzer-tmp,8,0,1
Tinydtls,SNPSFuzzer-tmp,8,1,156
Tinydtls,SNPSFuzzer-tmp,8,2,269
Tinydtls,SNPSFuzzer-tmp,8,3,363
Tinydtls,SNPSFuzzer-tmp,8,4,426
Tinydtls,SNPSFuzzer-tmp,8,5,465
Tinydtls,SNPSFuzzer-tmp,8,6,497
Tinydtls,SNPSFuzzer-tmp,8,7,526
Tinydtls,SNPSFuzzer-tmp,8,8,556
Tinydtls,SNPSFuzzer-tmp,8,9,577
Tinydtls,SNPSFuzzer-tmp,8,10,582
Tinydtls,SNPSFuzzer-tmp,8,11,612
Tinydtls,SNPSFuzzer-tmp,8,12,621
Tinydtls,SNPSFuzzer-tmp,8,13,638
Tinydtls,SNPSFuzzer-tmp,8,14,641
Tinydtls,SNPSFuzzer-tmp,8,15,649
Tinydtls,SNPSFuzzer-tmp,8,16,659
Tinydtls,SNPSFuzzer-tmp,8,17,672
Tinydtls,SNPSFuzzer-tmp,8,18,683
Tinydtls,SNPSFuzzer-tmp,8,19,692
Tinydtls,SNPSFuzzer-tmp,8,20,692
